article_id,title,summary,content,url,published_at,label_sentiment,label_sector,label_sector_ok,label_risk_categories,label_evidence_ok,notes
rss-1797b4632bab0f0e,Why Is Exxon Mobil (XOM) Taking Cuba To Court Again?,"Exxon Mobil Corporation (NYSE:XOM) is one of the 10 Best Major Stocks to Buy According to Analysts. On July 3, RBC Capital analyst Biraj Borkhataria reiterated a Hold rating on Exxon Mobil Corporation (NYSE:XOM) stock and set a target price of $180. The firm’s price target reflects 32% upside from current levels, which sits just […]","Exxon Mobil Corporation (NYSE:XOM) is one of the 10 Best Major Stocks to Buy According to Analysts. On July 3, RBC Capital analyst Biraj Borkhataria reiterated a Hold rating on Exxon Mobil Corporation (NYSE:XOM) stock and set a target price of $180. The firm’s price target reflects 32% upside from current levels, which sits just […]",????,2026-07-09T12:15:00+00:00,negative,Energy,,regulatory risk,"Exxon claimed that a Cuban company, CIMEX, illegally used a refinery and gas stations that had originally belonged to Standard Oil, which later became part of Exxon. ",
rss-481eee322e6bbadf,AI landlord targeted for £12bn takeover,British warehouse business Segro has rebuffed a £12.6bn takeover approach from US rival Prologis as landlords invest billions to meet booming demand for AI data centres.,British warehouse business Segro has rebuffed a £12.6bn takeover approach from US rival Prologis as landlords invest billions to meet booming demand for AI data centres.,????,2026-06-24T11:35:21+00:00,positive,Real Estate,,,,
rss-30bb5d3244d740ba,"Forget MP Materials. This Established ""Picks and Shovels"" Mining Giant Is the Safer Way to Play the Metals Supercycle.","There are many ways to play the electrification trend, including AI data centers, renewable energy, industrial automation, electric vehicles, and charging networks.","There are many ways to play the electrification trend, including AI data centers, renewable energy, industrial automation, electric vehicles, and charging networks.",????,2026-07-03T06:25:00+00:00,positive,Materials,,,,
rss-29092ade5885c00e,Exxon Mobil signals massive profit spike but Wall Street is divided,"I covered Chevron CEO Mike Wirth's stark warning about oil price pressure building through June and July, and the IEA data showing global inventories drawing down at a record pace. This week, on July 7, ExxonMobil gave investors the first concrete look at what those dynamics are actually ...","I covered Chevron CEO Mike Wirth's stark warning about oil price pressure building through June and July, and the IEA data showing global inventories drawing down at a record pace. This week, on July 7, ExxonMobil gave investors the first concrete look at what those dynamics are actually ...",????,2026-07-09T18:17:00+00:00,neutral,Energy,,,,
rss-dcd8a51c5eb0be5a,"Wholesale prices rose 1.1% in May, more than expected, on surge in energy","The producer price index was expected to increase 0.7% in May, according to the Dow Jones consensus forecast.","The producer price index was expected to increase 0.7% in May, according to the Dow Jones consensus forecast.",????,2026-06-11T16:25:00+00:00,neutral,Financials,,,,
rss-1d4306678a7ab8f1,Merck (MRK) Stock Slides as Market Rises: Facts to Know Before You Trade,"Merck (MRK) concluded the recent trading session at $126.78, signifying a -2.15% move from its prior day's close.","Merck (MRK) concluded the recent trading session at $126.78, signifying a -2.15% move from its prior day's close.",????,2026-07-06T21:50:05+00:00,positive,Healthcare,,,,
rss-894da997fc340258,The Bull Case For Goldman Sachs Group (GS) Could Change Following Value Shift And Bond Issuance Pivot,"In recent weeks, Goldman Sachs Group has launched and completed multiple fixed-rate, callable senior notes offerings across maturities from 2027 to 2046, including issues such as US$50,000,000 of 4.25% Notes due August 2, 2027 and several longer-dated MTNs priced at 100% with small discounts per security. At the same time, Goldman Sachs has been reclassified in several Russell indices from growth benchmarks into more value and defensive indices, while analysts highlight an improving earnings...","In recent weeks, Goldman Sachs Group has launched and completed multiple fixed-rate, callable senior notes offerings across maturities from 2027 to 2046, including issues such as US$50,000,000 of 4.25% Notes due August 2, 2027 and several longer-dated MTNs priced at 100% with small discounts per security. At the same time, Goldman Sachs has been reclassified in several Russell indices from growth benchmarks into more value and defensive indices, while analysts highlight an improving earnings...",????,2026-07-08T21:14:34+00:00,positive,Financials,,,,
rss-ef796b4edf04a6c8,3 Reasons Investors Watch Genpact (G),"Genpact’s stock price has taken a beating over the past six months, shedding 40.9% of its value and falling to a new 52-week low of $27.87 per share. This may have investors wondering how to approach the situation.","Genpact’s stock price has taken a beating over the past six months, shedding 40.9% of its value and falling to a new 52-week low of $27.87 per share. This may have investors wondering how to approach the situation.",????,2026-06-30T15:55:01+00:00,positive,nformation Technology,,,,
rss-ffc652ddb2283d72,Burkett Financial Added to Its Stake in J.P. Morgan's JEMA ETF With a $20.8 Million Buy. What Does That Mean for Investors?,JEMA delivers diversified emerging markets exposure through an actively managed ETF integrating environmental and social considerations.,JEMA delivers diversified emerging markets exposure through an actively managed ETF integrating environmental and social considerations.,????,2026-07-03T22:23:01+00:00,positive,Financials,,,,
rss-ff11cb6cd13e189f,Exxon Mobil (XOM) Price Target Lowered by $17 at TD Cowen. Here is Why,"With an annual dividend yield of 3.01%, Exxon Mobil Corporation (NYSE:XOM) is included among the 14 Best Blue Chip Dividend Stocks to Buy According to Hedge Funds. Exxon Mobil Corporation (NYSE:XOM) is one of the largest integrated fuels, lubricants, and chemical companies in the world. On July 2, TD Cowen trimmed its price target on Exxon […]","With an annual dividend yield of 3.01%, Exxon Mobil Corporation (NYSE:XOM) is included among the 14 Best Blue Chip Dividend Stocks to Buy According to Hedge Funds. Exxon Mobil Corporation (NYSE:XOM) is one of the largest integrated fuels, lubricants, and chemical companies in the world. On July 2, TD Cowen trimmed its price target on Exxon […]",????,2026-07-08T05:05:08+00:00,positive,Energy,,,,
rss-1488198111c443e3,Hibbett shares fall as Q1 sales miss analysts’ estimate,,,????,2024-06-05T11:34:00+00:00,negative,Consumer Discretionary,,demand risk,"Hibbett Inc. HIBB reported better-than-expected profit before market open Wednesday, although sales came in below analysts’ estimate.",
rss-2e2ec76a44805ebf,"Endeavor’s SOVA Acquires Unified Connection (UCX), Extending Its Position as the Nation’s Largest Verizon Enterprise Connectivity Platform","AUSTIN, Texas, July 07, 2026--Endeavor and its wholly owned subsidiary SOVA announce the acquisition of Unified Connection (UCX).","AUSTIN, Texas, July 07, 2026--Endeavor and its wholly owned subsidiary SOVA announce the acquisition of Unified Connection (UCX).",????,2026-07-07T21:00:00+00:00,positive,Information Technology,,,,
rss-0d66891f2c110163,Microsoft (MSFT) Unifies Copilot Strategy to Challenge ChatGPT and Claude,"Microsoft Corp (NASDAQ:MSFT) is a top AI stock on Wall Street’s radar. On July 6, Wolfe Research cut its price target on Microsoft Corp (NASDAQ:MSFT) to $525 from $570, citing surging memory costs that lifted its FY27 capex forecast to $270 billion from $230 billion, while maintaining an Outperform rating. Analyst Alex Zukin noted Micron’s […]","Microsoft Corp (NASDAQ:MSFT) is a top AI stock on Wall Street’s radar. On July 6, Wolfe Research cut its price target on Microsoft Corp (NASDAQ:MSFT) to $525 from $570, citing surging memory costs that lifted its FY27 capex forecast to $270 billion from $230 billion, while maintaining an Outperform rating. Analyst Alex Zukin noted Micron’s […]",????,2026-07-08T15:35:24+00:00,positive,Information Technology,,,,
rss-cf3c45934a7145e1,5 Dividend Stocks Flashing Warning Signs,"A fat dividend yield can be the last thing a struggling company offers before it disappears entirely. These five income stocks are paying out more than their earnings and cash flow can support, and some have already cut once without fixing the underlying problem.","A fat dividend yield can be the last thing a struggling company offers before it disappears entirely. These five income stocks are paying out more than their earnings and cash flow can support, and some have already cut once without fixing the underlying problem.",????,2026-07-10T15:18:08+00:00,negative,Financials,,interest rate risk,A dividend becomes unsustainable when the company cannot fund it out of recurring earnings and free cash flow without leaning on debt or asset sales.,
rss-62fe7120878a1301,Jim Cramer Says He Bets “The Gains in CVS Will Be Long-Lasting”,"CVS Health Corporation (NYSE:CVS) was among the stocks Jim Cramer commented on as he advised investors on how to take advantage of Wednesday’s market rotation. Cramer showed a positive sentiment toward the stock, as he said: How about these outsized moves in the health insurers and the drug distributors? Oh, I like these. I bet […]","CVS Health Corporation (NYSE:CVS) was among the stocks Jim Cramer commented on as he advised investors on how to take advantage of Wednesday’s market rotation. Cramer showed a positive sentiment toward the stock, as he said: How about these outsized moves in the health insurers and the drug distributors? Oh, I like these. I bet […]",????,2026-07-04T14:20:32+00:00,positive,Health Care,,,,
rss-c271041a16f9c59d,Form 8.3,"LONDON, July 09, 2026-- FORM 8.3","LONDON, July 09, 2026-- FORM 8.3",????,2026-07-09T14:27:00+00:00,neutral,none,,,,
rss-25ce615b9f00cf7e,Bear of the Day: Nike (NKE),Persistent earnings deceleration has been tracked by the Zacks Rank for over 2 years and one chart says it all,Persistent earnings deceleration has been tracked by the Zacks Rank for over 2 years and one chart says it all,????,2026-07-06T16:23:00+00:00,negative,Consumer Discretionary,,valuation risk,"Nike (NKE) shares continue to slide for one primary reason which the Zacks Rank has warned investors about for the past two years: persistent downward EPS estimate revisions by Wall Street analysts.
",
rss-0112d6d7c9251fbe,"Duke Energy's nearly $1 billion investment with North Carolina suppliers strengthens American supply chains, local economies and the nation's energy future","As the nation approaches Independence Day, Duke Energy is investing in American suppliers to help power local economies, support customer value and build the energy infrastructure needed to serve growing communities.","As the nation approaches Independence Day, Duke Energy is investing in American suppliers to help power local economies, support customer value and build the energy infrastructure needed to serve growing communities.",????,2026-06-30T15:05:00+00:00,positive,Utilities,,,,
