article_id,event_id,source,publisher,source_count,title,summary,content,body_text,content_level,rescored,url,published_at,collected_at,time_parse_error,language,tickers,companies,sector,topic,sentiment_score,p_positive,p_neutral,p_negative,b_bull,b_bear,g_growth,s_shock,k_unc,entropy_norm,optimism,fear,uncertainty,attention,attention_weight,disagreement,disagreement_input,risk_intensity,risk_category,evidence_sentence,model_confidence,relevance_weight,time_weight,source_weight,agg_weight,is_duplicate,dedup_factor,processing_error
rss-7c75687e4b696141,rss-7c75687e4b696141,Yahoo Finance RSS,Yahoo Finance RSS,1,"ExxonMobil and Chevron Shares Skyrocket, What You Need To Know",A number of stocks jumped in the afternoon session after oil prices surged following attacks on commercial ships near the Strait of Hormuz.,A number of stocks jumped in the afternoon session after oil prices surged following attacks on commercial ships near the Strait of Hormuz.,,summary,False,https://finance.yahoo.com/markets/stocks/articles/exxonmobil-chevron-shares-skyrocket-know-232952453.html?.tsrc=rss,2026-07-07T23:29:52+00:00,2026-07-08T17:29:19+00:00,,en,CVX;XOM,Chevron;ExxonMobil,Energy,oil price movement,0.381,0.664,0.052,0.283,0.000000,0.000000,1.000000,0.000000,0.000000,0.713245,56.5,19.8,23.5,0.0,0.0,0.0,0.381,0.0,,A number of stocks jumped in the afternoon session after oil prices surged following attacks on commercial ships near the Strait of Hormuz.,0.664,1.000,0.778900,0.900,0.701010,False,1.0,
rss-29b32b5299531952,rss-8f1b9dd9b07e8f88,Yahoo Finance RSS,Yahoo Finance RSS,1,XOM Stock Posts Best Day In Over Five Months — Exxon Lifts Q2 Upstream Income Outlook To Highest Since 2022,Exxon Mobil sees Q2 upstream income jump by $3.5 billion to $3.9 billion as oil prices spike.,Exxon Mobil sees Q2 upstream income jump by $3.5 billion to $3.9 billion as oil prices spike.,,summary,False,https://stocktwits.com/news-articles/markets/equity/xom-stock-posts-best-day-in-over-five-months-exxon-lifts-q2-upstream-income-outlook-to-highest-since-2022/cZmlCh6R7Z8?.tsrc=rss,2026-07-07T23:14:51+00:00,2026-07-08T17:29:19+00:00,,en,XOM,ExxonMobil,Energy,oil price movement,0.908,0.941,0.026,0.033,0.000000,0.000000,0.000000,0.000000,0.000000,0.242214,65.8,2.3,8.3,0.0,0.0,0.0,0.908,0.0,,Exxon Mobil sees Q2 upstream income jump by $3.5 billion to $3.9 billion as oil prices spike.,0.941,1.000,0.776197,0.900,0.698577,False,1.0,
rss-ba313cd887ef1158,rss-ba313cd887ef1158,Yahoo Finance RSS,Yahoo Finance RSS,1,ExxonMobil (XOM) Expands In Nigeria Deepwater Oil As Export Hub Ambitions Grow,ExxonMobil (NYSE:XOM) is committing significant new capital to Nigeria's deepwater oil sector alongside Shell. The investments align with Nigeria's broader energy reforms and its push to strengthen its role as an African export hub. Nigeria has joined the International Energy Agency as the first OPEC member and is progressing refinery IPOs and other energy reforms. ExxonMobil is expanding its presence in Nigeria's deepwater oil sector at a time when the country is working to reinforce its...,ExxonMobil (NYSE:XOM) is committing significant new capital to Nigeria's deepwater oil sector alongside Shell. The investments align with Nigeria's broader energy reforms and its push to strengthen its role as an African export hub. Nigeria has joined the International Energy Agency as the first OPEC member and is progressing refinery IPOs and other energy reforms. ExxonMobil is expanding its presence in Nigeria's deepwater oil sector at a time when the country is working to reinforce its...,,summary,False,https://finance.yahoo.com/energy/articles/exxonmobil-xom-expands-nigeria-deepwater-220836904.html?.tsrc=rss,2026-07-07T22:08:36+00:00,2026-07-08T17:29:19+00:00,,en,XOM,ExxonMobil,Energy,general market sentiment,0.867,0.877,0.113,0.010,0.000000,0.000000,0.000000,0.000000,0.000000,0.371927,61.4,0.7,15.7,0.0,0.0,0.0,0.867,0.0,,ExxonMobil is expanding its presence in Nigeria's deepwater oil sector at a time when the country is working to reinforce its...,0.877,1.000,0.764384,0.900,0.687946,False,1.0,
rss-1d17cd951715b5b3,rss-1d17cd951715b5b3,Yahoo Finance RSS,Yahoo Finance RSS,1,ExxonMobil Holdings (XOM) Following Its Texas Move Has Investors Rechecking Valuation,"ExxonMobil Holdings (XOM) has just completed its redomiciliation to Texas, reshaping its legal structure, shrinking the authorized share count to 100, and installing a much smaller board. This gives investors fresh governance details to weigh. See our latest analysis for ExxonMobil Holdings. Despite the governance shift, ExxonMobil Holdings’ recent share price has eased, with the stock down about 9% over the past month and 17% over the past quarter. Its 1-year total shareholder return of...","ExxonMobil Holdings (XOM) has just completed its redomiciliation to Texas, reshaping its legal structure, shrinking the authorized share count to 100, and installing a much smaller board. This gives investors fresh governance details to weigh. See our latest analysis for ExxonMobil Holdings. Despite the governance shift, ExxonMobil Holdings’ recent share price has eased, with the stock down about 9% over the past month and 17% over the past quarter. Its 1-year total shareholder return of...",,summary,False,https://finance.yahoo.com/markets/stocks/articles/exxonmobil-holdings-xom-following-texas-211521703.html?.tsrc=rss,2026-07-07T21:15:21+00:00,2026-07-08T17:29:19+00:00,,en,XOM,ExxonMobil,Energy,general market sentiment,-0.168,0.083,0.665,0.251,0.000000,0.000000,0.000000,0.000000,0.000000,0.751163,5.8,17.6,49.2,0.0,0.0,0.0,-0.168,20.0,valuation risk,"Despite the governance shift, ExxonMobil Holdings’ recent share price has eased, with the stock down about 9% over the past month and 17% over the past quarter.",0.665,1.000,0.755020,0.900,0.679518,False,1.0,
rss-65443f3933a3db29,rss-65443f3933a3db29,Yahoo Finance RSS,Yahoo Finance RSS,1,Big Oil's Windfall Earnings Threaten to Reignite Trump's Price-Gouging Push,"Trump is escalating pressure on oil companies, accusing them of price gouging and demanding gasoline prices fall toward $2.50 per gallon.","Trump is escalating pressure on oil companies, accusing them of price gouging and demanding gasoline prices fall toward $2.50 per gallon.",,summary,False,https://finance.yahoo.com/energy/articles/big-oils-windfall-earnings-threaten-200000293.html?.tsrc=rss,2026-07-07T20:00:00+00:00,2026-07-08T17:29:19+00:00,,en,CVX;XOM,Chevron;ExxonMobil,Energy,general market sentiment,-0.929,0.011,0.050,0.940,0.000000,0.000000,0.000000,0.000000,0.000000,0.233274,0.8,65.8,9.0,0.0,0.0,0.0,-0.929,0.0,,"Trump is escalating pressure on oil companies, accusing them of price gouging and demanding gasoline prices fall toward $2.50 per gallon.",0.940,1.000,0.741965,0.900,0.667768,False,1.0,
rss-e3a796df17ebe1f6,rss-e3a796df17ebe1f6,Yahoo Finance RSS,Yahoo Finance RSS,1,Oil Prices Jump As U.S. Yanks Iran Sanctions Waiver Over Tanker Attacks,The U.S. pulled its Iran oil sales waiver after Tehran reportedly attacked ships in the Strait of the Hormuz.,The U.S. pulled its Iran oil sales waiver after Tehran reportedly attacked ships in the Strait of the Hormuz.,,summary,False,https://finance.yahoo.com/m/ace458c8-9d38-39b9-ba19-5171c6c756f6/oil-prices-jump-as-u.s.-yanks.html?.tsrc=rss,2026-07-07T19:48:44+00:00,2026-07-08T17:29:19+00:00,,en,XOM,ExxonMobil,Energy,oil price movement,-0.571,0.077,0.275,0.648,0.000000,0.000000,0.000000,0.000000,0.000000,0.759044,5.4,45.4,33.8,0.0,0.0,0.0,-0.571,60.0,geopolitical risk,Yanks Iran Sanctions Waiver Over Tanker Attacks.,0.648,1.000,0.740033,0.900,0.666030,False,1.0,
rss-9ab2eda1510198ed,rss-9ab2eda1510198ed,Yahoo Finance RSS,Yahoo Finance RSS,1,Oil’s $100 Threshold: What It Means for Energy Stocks Now,"The Number With oil now trading well below the $100 level (and seemingly poised to continue heading lower, after OPEC announced further production increases recently and recessionary concerns pick up), it’s unclear where certain oil stocks are headed. One such name that’s on my radar right now just reported its Q1 2026 earnings in early ... Oil’s $100 Threshold: What It Means for Energy Stocks Now","The Number With oil now trading well below the $100 level (and seemingly poised to continue heading lower, after OPEC announced further production increases recently and recessionary concerns pick up), it’s unclear where certain oil stocks are headed. One such name that’s on my radar right now just reported its Q1 2026 earnings in early ... Oil’s $100 Threshold: What It Means for Energy Stocks Now",,summary,False,https://247wallst.com/investing/2026/07/07/oils-100-threshold-what-it-means-for-energy-stocks-now/?.tsrc=rss,2026-07-07T19:03:28+00:00,2026-07-08T17:29:19+00:00,,en,CVX;XOM,Chevron;ExxonMobil,Energy,recession risk,-0.309,0.064,0.563,0.373,0.000000,0.000000,0.000000,0.000000,0.750000,0.789269,4.5,26.1,68.7,0.0,0.0,0.0,-0.309,0.0,,"The Number With oil now trading well below the $100 level (and seemingly poised to continue heading lower, after OPEC announced further production increases recently and recessionary concerns pick up), it’s unclear where certain oil stocks are headed.",0.563,1.000,0.732319,0.900,0.659087,False,1.0,
rss-5b2b38c38725852d,rss-5b2b38c38725852d,Yahoo Finance RSS,Yahoo Finance RSS,1,ExxonMobil Trade Can Pump Out A Premium Or Discounted Shares For The Oil Heavyweight,ExxonMobil stock is attracting institutional interest. An options trade can offer a premium or the chance to buy the stock at a discount.,ExxonMobil stock is attracting institutional interest. An options trade can offer a premium or the chance to buy the stock at a discount.,,summary,False,https://finance.yahoo.com/m/72b63547-d22a-3fc4-afaf-31c0090ec607/exxonmobil-trade-can-pump-out.html?.tsrc=rss,2026-07-07T17:39:53+00:00,2026-07-08T17:29:19+00:00,,en,XOM,ExxonMobil,Energy,general market sentiment,0.468,0.483,0.502,0.015,0.000000,0.000000,0.000000,0.000000,0.000000,0.691932,33.8,1.0,40.8,0.0,0.0,0.0,0.468,0.0,,ExxonMobil stock is attracting institutional interest.,0.502,1.000,0.718286,0.900,0.646457,False,1.0,
rss-0b2f5f589b6f2d60,rss-0b2f5f589b6f2d60,Yahoo Finance RSS,Yahoo Finance RSS,1,Noble vs. Transocean: Which Off-Shore Drilling Stock Is a Better Buy in 2026?,"Noble's profitability and lean balance sheet stand in sharp contrast to Transocean's $2.9B loss, but scale and valuation tell a different story.","Noble's profitability and lean balance sheet stand in sharp contrast to Transocean's $2.9B loss, but scale and valuation tell a different story.",,summary,False,https://www.fool.com/coverage/better-buy/2026/07/07/noble-vs-transocean-which-off-shore-drilling-stock-is-a-better-buy-in-2026/?.tsrc=rss,2026-07-07T15:49:07+00:00,2026-07-08T17:29:19+00:00,,en,XOM,ExxonMobil,Energy,general market sentiment,0.125,0.180,0.766,0.054,0.000000,0.000000,0.000000,0.000000,0.000000,0.610938,12.6,3.8,49.0,0.0,0.0,0.0,0.125,40.0,valuation risk,"Noble's profitability and lean balance sheet stand in sharp contrast to Transocean's $2.9B loss, but scale and valuation tell a different story.",0.766,1.000,0.700103,0.900,0.630093,False,1.0,
rss-f5789b4ef242ddd7,rss-f5789b4ef242ddd7,Yahoo Finance RSS,Yahoo Finance RSS,1,"After an Almost 20% One-Year Run, is ExxonMobil Still Worth Buying?","XOM's Permian strength, sturdy balance sheet and dividend record support its case, but softer oil prices and premium valuation call for caution.","XOM's Permian strength, sturdy balance sheet and dividend record support its case, but softer oil prices and premium valuation call for caution.",,summary,False,https://finance.yahoo.com/markets/stocks/articles/almost-20-one-run-exxonmobil-144800840.html?.tsrc=rss,2026-07-07T14:48:00+00:00,2026-07-08T17:29:19+00:00,,en,CVX;XOM,Chevron;ExxonMobil,Energy,dividend,0.670,0.696,0.279,0.026,0.000000,0.000000,0.000000,0.000000,1.000000,0.639788,48.7,1.8,60.3,0.0,0.0,0.0,0.670,40.0,valuation risk,"XOM's Permian strength, sturdy balance sheet and dividend record support its case, but softer oil prices and premium valuation call for caution.",0.696,1.000,0.690268,0.900,0.621241,False,1.0,
rss-efb87861e1396312,rss-efb87861e1396312,Yahoo Finance RSS,Yahoo Finance RSS,1,"Update: US Equity Indexes Decline, Crude Oil Jumps as Trump's Threats to Strike Iran Again Elevate Geopolitical Risk","(Updates with index/price moves, macroeconomic data, and political news from the first paragraph.)","(Updates with index/price moves, macroeconomic data, and political news from the first paragraph.)",,summary,False,https://finance.yahoo.com/economy/articles/us-equity-indexes-decline-crude-170150468.html?.tsrc=rss,2026-07-08T17:01:50+00:00,2026-07-08T17:29:20+00:00,,en,CVX,Chevron,Energy,oil price movement,-0.927,0.015,0.042,0.943,0.000000,0.000000,0.000000,0.000000,1.000000,0.230131,1.1,66.0,38.6,0.0,0.0,0.0,-0.927,100.0,geopolitical risk;commodity risk,"(Updates with index/price moves, macroeconomic data, and political news from the first paragraph.) (Updates with index/price moves, macroeconomic data, and political news from the first paragraph.)",0.943,1.000,0.993654,0.900,0.894289,False,1.0,
rss-cd8a87ea5c4f6997,rss-efb87861e1396312,Yahoo Finance RSS,Yahoo Finance RSS,1,"Update: US Equity Indexes Slide, Crude Oil Surges After Trump Threatens More Strikes on Iran",(Updates with index/price moves and political news from the first paragraph.) US equity indexes s,(Updates with index/price moves and political news from the first paragraph.) US equity indexes s,,summary,False,https://finance.yahoo.com/markets/stocks/articles/us-equity-indexes-slide-crude-160806172.html?.tsrc=rss,2026-07-08T16:08:06+00:00,2026-07-08T17:29:20+00:00,,en,CVX,Chevron,Energy,oil price movement,-0.911,0.013,0.063,0.924,0.000000,0.000000,0.000000,0.000000,0.000000,0.275846,0.9,64.7,10.8,0.0,0.0,0.0,-0.911,60.0,commodity risk,(Updates with index/price moves and political news from the first paragraph.) US equity indexes s (Updates with index/price moves and political news from the first paragraph.) US equity indexes s,0.924,1.000,0.981372,0.900,0.883235,False,1.0,
rss-2990cb3a3d5f9967,rss-2990cb3a3d5f9967,Yahoo Finance RSS,Yahoo Finance RSS,1,"Chevron (CVX) Following Index Removal And Guyana Upgrades, Is The Valuation Case Intact?","Chevron (CVX) was recently removed from the Russell 1000 Dynamic Index, a move that raises fresh questions about how index changes intersect with the company’s evolving projects, cash flow plans, and dividend profile. See our latest analysis for Chevron. Despite the index removal, Chevron’s share price has been resilient, with a 1-day share price return of 3.52% and 7-day share price return of 4.98% following upgrades tied to its Guyana projects. Its 1-year total shareholder return of 18.31%...","Chevron (CVX) was recently removed from the Russell 1000 Dynamic Index, a move that raises fresh questions about how index changes intersect with the company’s evolving projects, cash flow plans, and dividend profile. See our latest analysis for Chevron. Despite the index removal, Chevron’s share price has been resilient, with a 1-day share price return of 3.52% and 7-day share price return of 4.98% following upgrades tied to its Guyana projects. Its 1-year total shareholder return of 18.31%...",,summary,False,https://finance.yahoo.com/markets/stocks/articles/chevron-cvx-following-index-removal-131214290.html?.tsrc=rss,2026-07-08T13:12:14+00:00,2026-07-08T17:29:20+00:00,,en,CVX,Chevron,Energy,dividend,0.035,0.266,0.503,0.231,0.000000,0.000000,0.000000,0.000000,0.600000,0.943385,18.6,16.2,66.4,0.0,0.0,0.0,0.035,24.0,valuation risk,"Despite the index removal, Chevron’s share price has been resilient, with a 1-day share price return of 3.52% and 7-day share price return of 4.98% following upgrades tied to its Guyana projects.",0.503,1.000,0.942222,0.900,0.848000,False,1.0,
rss-cdb14e7d836c832f,rss-cdb14e7d836c832f,Yahoo Finance RSS,Yahoo Finance RSS,1,"Micron, Broadcom, Valero Energy, Delta, SpaceX, and More Stocks That Explain Today’s Market","Stocks fall broadly as the Iran War cease-fire appears to be over. Crude prices rise, pushing many oil stocks higher.","Stocks fall broadly as the Iran War cease-fire appears to be over. Crude prices rise, pushing many oil stocks higher.",,summary,False,https://finance.yahoo.com/m/ee22eb1b-8aea-3ddf-9562-a1cf94ef28af/micron%2C-broadcom%2C-valero.html?.tsrc=rss,2026-07-08T16:26:00+00:00,2026-07-08T17:29:20+00:00,,en,AVGO;CVX,Broadcom;Chevron,Technology,space economy,-0.724,0.115,0.046,0.839,0.000000,0.000000,0.000000,0.000000,1.000000,0.489400,8.0,58.7,46.5,0.0,0.0,0.0,-0.724,60.0,commodity risk,"Crude prices rise, pushing many oil stocks higher.",0.839,1.000,0.985446,0.900,0.886901,False,1.0,
rss-c34735bd8cdec871,rss-c34735bd8cdec871,Yahoo Finance RSS,Yahoo Finance RSS,1,Chevron and ZL Chemicals Announce Technology Licensing Agreement for Advanced Chemical Surfactant Technology,"HOUSTON, July 08, 2026--Chevron Technical Center, a division of Chevron U.S.A. Inc., a subsidiary of Chevron Corporation (NYSE:CVX), and ZL Chemicals Ltd today announced a technology licensing agreement under which ZL may commercialize Chevron-developed chemical surfactant technology. ZL plans to offer products and services utilizing the licensed technology under the Vantis™ brand.","HOUSTON, July 08, 2026--Chevron Technical Center, a division of Chevron U.S.A. Inc., a subsidiary of Chevron Corporation (NYSE:CVX), and ZL Chemicals Ltd today announced a technology licensing agreement under which ZL may commercialize Chevron-developed chemical surfactant technology. ZL plans to offer products and services utilizing the licensed technology under the Vantis™ brand.",,summary,False,https://finance.yahoo.com/energy/articles/chevron-zl-chemicals-announce-technology-130000078.html?.tsrc=rss,2026-07-08T13:00:00+00:00,2026-07-08T17:29:20+00:00,,en,CVX,Chevron,Energy,general market sentiment,0.470,0.480,0.510,0.010,0.000000,0.000000,0.000000,0.000000,0.750000,0.675882,33.6,0.7,63.2,0.0,0.0,0.0,0.470,0.0,,"Inc., a subsidiary of Chevron Corporation (NYSE:CVX), and ZL Chemicals Ltd today announced a technology licensing agreement under which ZL may commercialize Chevron-developed chemical surfactant technology.",0.510,1.000,0.939558,0.900,0.845602,False,1.0,
