article_id,source,title,summary,content,url,published_at,collected_at,time_parse_error,language,tickers,companies,sector,topic,sentiment_score,p_positive,p_neutral,p_negative,optimism,fear,uncertainty,attention,attention_weight,disagreement,disagreement_input,risk_intensity,risk_category,evidence_sentence,model_confidence,relevance_weight,time_weight,agg_weight,is_duplicate,dedup_factor,processing_error
rss-a06de104eb9e66d5,Yahoo Finance RSS,Can GE Aerospace Sustain Growth as Commercial Aerospace Demand Surges?,"GE's commercial aerospace business is fueling growth with surging engine orders, strong services demand and major manufacturing investments for 2026.","GE's commercial aerospace business is fueling growth with surging engine orders, strong services demand and major manufacturing investments for 2026.",https://finance.yahoo.com/markets/stocks/articles/ge-aerospace-sustain-growth-commercial-155300331.html?.tsrc=rss,2026-07-03T15:53:00+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,general market sentiment,0.889,0.906,0.077,0.017,90.6,1.7,17.6,0.0,0.0,0.0,0.889,80.0,macro risk,"GE's commercial aerospace business is fueling growth with surging engine orders, strong services demand and major manufacturing investments for 2026.",0.906,1.000,0.350071,0.350071,False,1.0,
rss-17f875b1307a612a,Yahoo Finance RSS,Why GE Aerospace Stock Can Keep Flying,"GE Aerospace stock has rebounded nicely from a post-Iran war slump. On Wednesday, Citi analyst John Godyn raised his GE Aerospace price target by 22% to $431 a share from $353. GE stock rose $0.7%, closing at $377.52.","GE Aerospace stock has rebounded nicely from a post-Iran war slump. On Wednesday, Citi analyst John Godyn raised his GE Aerospace price target by 22% to $431 a share from $353. GE stock rose $0.7%, closing at $377.52.",https://finance.yahoo.com/m/dbbbcfd1-9dee-37cc-b5a3-23a03345db5a/why-ge-aerospace-stock-can.html?.tsrc=rss,2026-07-02T20:28:00+00:00,2026-07-06T19:27:21+00:00,,en,C;GE,Citigroup;GE,Financials,general market sentiment,0.923,0.947,0.029,0.024,94.7,2.4,10.7,0.0,0.0,0.0,0.923,80.0,macro risk,GE Aerospace stock has rebounded nicely from a post-Iran war slump.,0.947,1.000,0.267324,0.267324,False,1.0,
rss-f285c1e7ad0c5450,Yahoo Finance RSS,Will GE Vernova (GEV) Beat Estimates Again in Its Next Earnings Report?,GE Vernova (GEV) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,GE Vernova (GEV) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,https://finance.yahoo.com/markets/stocks/articles/ge-vernova-gev-beat-estimates-161004422.html?.tsrc=rss,2026-07-02T16:10:04+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,general market sentiment,0.866,0.878,0.109,0.012,87.8,1.2,21.5,0.0,0.0,0.0,0.866,80.0,macro risk,GE Vernova (GEV) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,0.878,1.000,0.251830,0.251830,False,1.0,
rss-d969537197d40c17,Yahoo Finance RSS,Is GE’s Tightened Governance And Dividend Policy Quietly Reframing The Investment Case For General Electric (GE)?,"On June 25, 2026, GE Aerospace’s board amended the company’s by-laws to tighten shareholder nomination procedures, clarify proxy card requirements, and set New York and federal courts as exclusive forums for key corporate and securities disputes, while also declaring a US$0.47 per-share dividend payable on July 27, 2026. These governance and capital-return moves arrive as GE Aerospace highlights its GE9X engine and expands partnerships such as its silicon carbide agreement with Wolfspeed,...","On June 25, 2026, GE Aerospace’s board amended the company’s by-laws to tighten shareholder nomination procedures, clarify proxy card requirements, and set New York and federal courts as exclusive forums for key corporate and securities disputes, while also declaring a US$0.47 per-share dividend payable on July 27, 2026. These governance and capital-return moves arrive as GE Aerospace highlights its GE9X engine and expands partnerships such as its silicon carbide agreement with Wolfspeed,...",https://finance.yahoo.com/markets/stocks/articles/ge-tightened-governance-dividend-policy-001918557.html?.tsrc=rss,2026-07-02T00:19:18+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,Fed decision,0.443,0.491,0.460,0.049,49.1,4.9,58.7,0.0,0.0,0.0,0.443,80.0,macro risk,"These governance and capital-return moves arrive as GE Aerospace highlights its GE9X engine and expands partnerships such as its silicon carbide agreement with Wolfspeed,...",0.491,1.000,0.202081,0.202081,False,1.0,
rss-51cbdf70907eb0a5,Yahoo Finance RSS,GE Vernova (GEV) Dips More Than Broader Market: What You Should Know,"In the most recent trading session, GE Vernova (GEV) closed at $1, indicating a -3.45% shift from the previous trading day.","In the most recent trading session, GE Vernova (GEV) closed at $1, indicating a -3.45% shift from the previous trading day.",https://finance.yahoo.com/markets/stocks/articles/ge-vernova-gev-dips-more-220002924.html?.tsrc=rss,2026-07-01T22:00:02+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,general market sentiment,-0.150,0.416,0.017,0.567,41.6,56.7,28.6,0.0,0.0,0.0,-0.150,80.0,macro risk,"In the most recent trading session, GE Vernova (GEV) closed at $1, indicating a -3.45% shift from the previous trading day.",0.567,1.000,0.195670,0.195670,False,1.0,
rss-e74a4eda6bf10c74,Yahoo Finance RSS,This Hidden Aerospace Stock Is Up 470% in the Last 5 Years and Just Hit a New All-Time High,"GE Aerospace isn't a cheap stock, but it's a cash flow powerhouse and has a wide moat.","GE Aerospace isn't a cheap stock, but it's a cash flow powerhouse and has a wide moat.",https://www.fool.com/investing/2026/07/01/this-hidden-aerospace-stock-is-up-450-in-the-last/?.tsrc=rss,2026-07-01T21:01:00+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,cash flow,0.380,0.389,0.601,0.009,38.9,0.9,62.2,0.0,0.0,0.0,0.380,80.0,macro risk,"GE Aerospace isn't a cheap stock, but it's a cash flow powerhouse and has a wide moat.",0.601,1.000,0.193015,0.193015,False,1.0,
rss-0bed7b25a1e96466,Yahoo Finance RSS,"Dear GE Aerospace Stock Fans, Mark Your Calendars for July 16","With its stock soaring and aviation tailwinds intact, all eyes are on GE Aerospace's July 16 earnings report.","With its stock soaring and aviation tailwinds intact, all eyes are on GE Aerospace's July 16 earnings report.",https://www.barchart.com/story/news/3081943/dear-ge-aerospace-stock-fans-mark-your-calendars-for-july-16?.tsrc=rss,2026-07-01T16:39:17+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,general market sentiment,-0.173,0.057,0.712,0.230,5.7,23.0,69.8,0.0,0.0,0.0,-0.173,80.0,macro risk,"With its stock soaring and aviation tailwinds intact, all eyes are on GE Aerospace's July 16 earnings report.",0.712,1.000,0.181669,0.181669,False,1.0,
rss-bb364e11fe7fea80,Yahoo Finance RSS,Why GE (GE) is Poised to Beat Earnings Estimates Again,GE (GE) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,GE (GE) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,https://finance.yahoo.com/markets/stocks/articles/why-ge-ge-poised-beat-161004349.html?.tsrc=rss,2026-07-01T16:10:04+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,general market sentiment,0.900,0.913,0.074,0.013,91.3,1.3,16.5,0.0,0.0,0.0,0.900,80.0,macro risk,GE (GE) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,0.913,1.000,0.180444,0.180444,False,1.0,
rss-b59aef0ca94419e2,Yahoo Finance RSS,Here is What to Know Beyond Why GE Vernova Inc. (GEV) is a Trending Stock,"Recently, Zacks.com users have been paying close attention to GE Vernova (GEV). This makes it worthwhile to examine what the stock has in store.","Recently, Zacks.com users have been paying close attention to GE Vernova (GEV). This makes it worthwhile to examine what the stock has in store.",https://finance.yahoo.com/markets/stocks/articles/know-beyond-why-ge-vernova-130006299.html?.tsrc=rss,2026-07-01T13:00:06+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,general market sentiment,0.191,0.204,0.783,0.013,20.4,1.3,67.8,0.0,0.0,0.0,0.191,80.0,macro risk,This makes it worthwhile to examine what the stock has in store.,0.783,1.000,0.172681,0.172681,False,1.0,
rss-93c67ca2e4fadc21,Yahoo Finance RSS,GE Aerospace vs. Textron: Which Aerospace & Defense Stock Has Greater Upside?,"GE's commercial and defense momentum, investments and shareholder returns compete with TXT's growth and valuation story.","GE's commercial and defense momentum, investments and shareholder returns compete with TXT's growth and valuation story.",https://finance.yahoo.com/markets/stocks/articles/ge-aerospace-vs-textron-aerospace-183800707.html?.tsrc=rss,2026-06-30T18:38:00+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,general market sentiment,0.262,0.285,0.692,0.023,28.5,2.3,67.0,0.0,0.0,0.0,0.262,40.0,valuation risk,"GE's commercial and defense momentum, investments and shareholder returns compete with TXT's growth and valuation story.",0.692,1.000,0.133798,0.133798,False,1.0,
rss-ce56fdaab8865d7c,Yahoo Finance RSS,"AI-Driven Turbine Demand Propels GE Vernova, IBD Stock Of The Day, Toward All-Time High","GE Vernova, IBD's Stock Of The Day, is up 77% so far this year. It is passing a buy point in a cup-with-handle base.","GE Vernova, IBD's Stock Of The Day, is up 77% so far this year. It is passing a buy point in a cup-with-handle base.",https://finance.yahoo.com/m/caae505a-de0c-3913-9891-c32711a20648/ai-driven-turbine-demand.html?.tsrc=rss,2026-06-30T18:03:44+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,general market sentiment,0.702,0.719,0.264,0.017,71.9,1.7,39.8,0.0,0.0,0.0,0.702,80.0,macro risk,"GE Vernova, IBD's Stock Of The Day, is up 77% so far this year.",0.719,1.000,0.132741,0.132741,False,1.0,
rss-c8f78dfbf294143e,Yahoo Finance RSS,"Fortune Brands New CEO Could Help Drive Turnaround, Truist Says in Upgrade",Fortune Brands Innovations' (FBIN) new chief executive has the potential to drive a turnaround at th,Fortune Brands Innovations' (FBIN) new chief executive has the potential to drive a turnaround at th,https://finance.yahoo.com/markets/stocks/articles/fortune-brands-ceo-could-help-173606478.html?.tsrc=rss,2026-06-30T17:36:06+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,general market sentiment,0.837,0.847,0.143,0.010,84.7,1.0,25.5,0.0,0.0,0.0,0.837,80.0,macro risk,Fortune Brands Innovations' (FBIN) new chief executive has the potential to drive a turnaround at th Fortune Brands Innovations' (FBIN) new chief executive has the potential to drive a turnaround at th,0.847,1.000,0.131895,0.131895,False,1.0,
rss-ef796b4edf04a6c8,Yahoo Finance RSS,3 Reasons Investors Watch Genpact (G),"Genpact’s stock price has taken a beating over the past six months, shedding 40.9% of its value and falling to a new 52-week low of $27.87 per share. This may have investors wondering how to approach the situation.","Genpact’s stock price has taken a beating over the past six months, shedding 40.9% of its value and falling to a new 52-week low of $27.87 per share. This may have investors wondering how to approach the situation.",https://finance.yahoo.com/markets/stocks/articles/3-reasons-investors-watch-genpact-155501669.html?.tsrc=rss,2026-06-30T15:55:01+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,general market sentiment,-0.669,0.026,0.279,0.695,2.6,69.5,42.4,0.0,0.0,0.0,-0.669,80.0,macro risk,"Genpact’s stock price has taken a beating over the past six months, shedding 40.9% of its value and falling to a new 52-week low of $27.87 per share.",0.695,1.000,0.128844,0.128844,False,1.0,
rss-c414af890fb3368f,Yahoo Finance RSS,Should You Chase The Breakout In AeroVironment (AVAV) Stock?,"AeroVironment (AVAV) stock surged by more than 20 percent in after-market hours to reach $167, a move driven by a profound operational inflection rather than a simple quarterly earnings beat. AVAV's after-hours surge points to a fundamentally supported re-rating. Although conservative forward guidance and historical contract terminations caused near-term anxiety, the underlying data reveal a business scaling its primary operational segment with remarkable efficiency.","AeroVironment (AVAV) stock surged by more than 20 percent in after-market hours to reach $167, a move driven by a profound operational inflection rather than a simple quarterly earnings beat. AVAV's after-hours surge points to a fundamentally supported re-rating. Although conservative forward guidance and historical contract terminations caused near-term anxiety, the underlying data reveal a business scaling its primary operational segment with remarkable efficiency.",https://www.trefis.com/articles/605098/should-you-chase-the-breakout-in-aerovironment-avav-stock/2026-06-30?.tsrc=rss,2026-06-30T12:54:46+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,earnings risk,0.801,0.830,0.140,0.029,83.0,2.9,27.9,0.0,0.0,0.0,0.801,60.0,earnings risk,"Although conservative forward guidance and historical contract terminations caused near-term anxiety, the underlying data reveal a business scaling its primary operational segment with remarkable efficiency.",0.830,1.000,0.123579,0.123579,False,1.0,
rss-b3f0ae56501e0b67,Yahoo Finance RSS,GenNx360 Capital Partners Appoints Welela Dawit as Operating Partner,"NEW YORK, June 30, 2026--GenNx360 Capital Partners (""GenNx360""), a New York City-based private equity firm investing in U.S. lower middle market industrial services and business services companies, today announced the appointment of Welela Dawit as Operating Partner.","NEW YORK, June 30, 2026--GenNx360 Capital Partners (""GenNx360""), a New York City-based private equity firm investing in U.S. lower middle market industrial services and business services companies, today announced the appointment of Welela Dawit as Operating Partner.",https://finance.yahoo.com/small-business/articles/gennx360-capital-partners-appoints-welela-110000497.html?.tsrc=rss,2026-06-30T11:00:00+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,general market sentiment,0.075,0.086,0.904,0.011,8.6,1.1,67.0,0.0,0.0,0.0,0.075,80.0,macro risk,"NEW YORK, June 30, 2026--GenNx360 Capital Partners (""GenNx360""), a New York City-based private equity firm investing in U.S.",0.904,1.000,0.120339,0.120339,False,1.0,
